"154","154","QUESO TYBO BARRA  IL CONSIGLIERI x kg ","QUESO TYBO BARRA  IL CONSIGLIERI x kg ","no","100","1","0","840","1","123456942","1","1","no","no","1","no","20210101000101","20210101000101"
"155","155","QUESO PATEGRAS x kg","QUESO PATEGRAS x kg","no","100","1","0","960","1","123456943","1","1","no","no","1","no","20210101000101","20210101000101"
"156","156","ACETO BALSAMICO HEI-MEN BIDON x 5 lt","ACETO BALSAMICO HEI-MEN BIDON x 5 lt","no","100","1","0","800","1","123456944","1","1","no","no","1","no","20210101000101","20210101000101"
"157","157","ALCAPARRAS ","ALCAPARRAS ","no","100","1","0","580","1","123456945","1","1","no","no","1","no","20210101000101","20210101000101"
"158","158","ARROZ PARBOIL DON MARCOS  x 5 kg","ARROZ PARBOIL DON MARCOS  x 5 kg","no","100","1","0","520","1","123456946","1","1","no","no","1","no","20210101000101","20210101000101"
"159","159","ARROZ PARBOIL GALLO ORO x 5 kg","ARROZ PARBOIL GALLO ORO x 5 kg","no","100","1","0","990","1","123456947","1","1","no","no","1","no","20210101000101","20210101000101"
"160","160","CALDO GRANULADO CARNE KNORR x 650gr","CALDO GRANULADO CARNE KNORR x 650gr","no","100","1","0","780","1","123456948","1","1","no","no","1","no","20210101000101","20210101000101"
"161","161","JUGO CITRIC CHEF LIMON x 500 cc","JUGO CITRIC CHEF LIMON x 500 cc","no","100","1","0","175","1","123456949","1","1","no","no","1","no","20210101000101","20210101000101"
"162","162","JUGO CITRIC NARANJA x 1 ltr","JUGO CITRIC NARANJA x 1 ltr","no","100","1","0","200","1","123456950","1","1","no","no","1","no","20210101000101","20210101000101"
"163","163","JUGO CITRIC NARANJA x 5 ltr","JUGO CITRIC NARANJA x 5 ltr","no","100","1","0","940","1","123456951","1","1","no","no","1","no","20210101000101","20210101000101"
"164","164","JUGO CITRIC NARANJA x 500 cc","JUGO CITRIC NARANJA x 500 cc","no","100","1","0","160","1","123456952","1","1","no","no","1","no","20210101000101","20210101000101"
"165","165","JUGO CITRIC POMELO x 1 ltr","JUGO CITRIC POMELO x 1 ltr","no","100","1","0","250","1","123456953","1","1","no","no","1","no","20210101000101","20210101000101"
"166","166","JUGO DE LIMON MINERVA x 1 lt","JUGO DE LIMON MINERVA x 1 lt","no","100","1","0","310","1","123456954","1","1","no","no","1","no","20210101000101","20210101000101"
"167","167","LENTEJA AGROMAR x 5 KG","LENTEJA AGROMAR x 5 KG","no","100","1","0","1150","1","123456955","1","1","no","no","1","no","20210101000101","20210101000101"
"168","168","PEPINILLO AGRIDULCE EN RODAJAS x 1 kg","PEPINILLO AGRIDULCE EN RODAJAS x 1 kg","no","100","1","0","520","1","123456956","1","1","no","no","1","no","20210101000101","20210101000101"
"169","169","PEPINILLOS ENTEROS x 3 kg","PEPINILLOS ENTEROS x 3 kg","no","100","1","0","2230","1","123456957","1","1","no","no","1","no","20210101000101","20210101000101"
"170","170","TOMATES SECOS x 1 kg","TOMATES SECOS x 1 kg","no","100","1","0","1580","1","123456958","1","1","no","no","1","no","20210101000101","20210101000101"
"171","171","YOGURT NATURAL ","YOGURT NATURAL ","no","100","1","0","185","1","123456959","1","1","no","no","1","no","20210101000101","20210101000101"
"172","172","PAPAS DESHIDRATADA x 20 KILOS","PAPAS DESHIDRATADA x 20 KILOS","no","100","1","0","8000","1","123456960","1","1","no","no","1","no","20210101000101","20210101000101"
"173","173","LONGANIZA BASTON QUIRO +","LONGANIZA BASTON QUIRO +","no","100","1","0","950","1","123456961","1","1","no","no","1","no","20210101000101","20210101000101"
"174","174","LONGANIZA TIPO PEPERONI SELLO DE PLATA x kg","LONGANIZA TIPO PEPERONI SELLO DE PLATA x kg","no","100","1","0","1385","1","123456962","1","1","no","no","1","no","20210101000101","20210101000101"
"175","175","MORRON SALVITA x 750 g","MORRON SALVITA x 750 g","no","100","1","0","360","1","123456963","1","1","no","no","1","no","20210101000101","20210101000101"
"176","176","MORTADELA BOCHA 190 x Kg","MORTADELA BOCHA 190 x Kg","no","100","1","0","780","1","123456964","1","1","no","no","1","no","20210101000101","20210101000101"
"177","177","MORTADELA BOCHA LUVIANKA x Kg","MORTADELA BOCHA LUVIANKA x Kg","no","100","1","0","520","1","123456965","1","1","no","no","1","no","20210101000101","20210101000101"
"178","178","MOZZARELLA DAPPRIMA CIL 10 20  x Kg","MOZZARELLA DAPPRIMA CIL 10 20  x Kg","no","100","1","0","715","1","123456966","1","1","no","no","1","no","20210101000101","20210101000101"
"179","179","MOZZARELLA DAPRIMA MINI x kg","MOZZARELLA DAPRIMA MINI x kg","no","100","1","0","715","1","123456967","1","1","no","no","1","no","20210101000101","20210101000101"
"180","180","MOZZARELLA DOÑA DELIA CIL 10 20 x Kg ","MOZZARELLA DOÑA DELIA CIL 10 20 x Kg ","no","100","1","0","685","1","123456968","1","1","no","no","1","no","20210101000101","20210101000101"
"181","181","MOZZARELLA DRJ CIL 10 x Kg","MOZZARELLA DRJ CIL 10 x Kg","no","100","1","0","705","1","123456969","1","1","no","no","1","no","20210101000101","20210101000101"
"182","182","MOZZARELLA MARIMIL CIL","MOZZARELLA MARIMIL CIL","no","100","1","0","665","1","123456970","1","1","no","no","1","no","20210101000101","20210101000101"
"183","183","PALETA 05 Eco x kg","PALETA 05 Eco x kg","no","100","1","0","285","1","123456971","1","1","no","no","1","no","20210101000101","20210101000101"
"184","184","PALETA CHARITO Tipo A x Kg","PALETA CHARITO Tipo A x Kg","no","100","1","0","420","1","123456972","1","1","no","no","1","no","20210101000101","20210101000101"
"185","185","PALETA LAMBARE MINI ","PALETA LAMBARE MINI ","no","100","1","0","610","1","123456973","1","1","no","no","1","no","20210101000101","20210101000101"
"186","186","PALETA PIERES x kg ","PALETA PIERES x kg ","no","100","1","0","460","1","123456974","1","1","no","no","1","no","20210101000101","20210101000101"
"187","187","PALMITO ENTERO CHICO","PALMITO ENTERO CHICO","no","100","1","0","300","1","123456975","1","1","no","no","1","no","20210101000101","20210101000101"
"188","188","PALMITO ENTERO GRANDE 800gr","PALMITO ENTERO GRANDE 800gr","no","100","1","0","610","1","123456976","1","1","no","no","1","no","20210101000101","20210101000101"
"189","189","PANCETA AHUMADA x Kg","PANCETA AHUMADA x Kg","no","100","1","0","1070","1","123456977","1","1","no","no","1","no","20210101000101","20210101000101"
"190","190","PANCETA TIERNIZADA  LOS 4 x kg","PANCETA TIERNIZADA  LOS 4 x kg","no","100","1","0","780","1","123456978","1","1","no","no","1","no","20210101000101","20210101000101"
"191","191","PANCETA TIERNIZADA 05 x kg","PANCETA TIERNIZADA 05 x kg","no","100","1","0","660","1","123456979","1","1","no","no","1","no","20210101000101","20210101000101"
"192","192","PROBOLETA ELOGIO ","PROBOLETA ELOGIO ","no","100","1","0","1260","1","123456980","1","1","no","no","1","no","20210101000101","20210101000101"
"193","193","QUESO AZUL LA QUESERA x Kg","QUESO AZUL LA QUESERA x Kg","no","100","1","0","1050","1","123456981","1","1","no","no","1","no","20210101000101","20210101000101"
"194","194","QUESO AZUL LIQUIDO LA QUESERA","QUESO AZUL LIQUIDO LA QUESERA","no","100","1","0","2750","1","123456982","1","1","no","no","1","no","20210101000101","20210101000101"
"195","195","QUESO CHEDAR MILKAUT FETEADO x 192u ","QUESO CHEDAR MILKAUT FETEADO x 192u ","no","100","1","0","4030","1","123456983","1","1","no","no","1","no","20210101000101","20210101000101"
"196","196","QUESO CHEDAR MILKAUT SACHET x 35 kg ","QUESO CHEDAR MILKAUT SACHET x 35 kg ","no","100","1","0","3210","1","123456984","1","1","no","no","1","no","20210101000101","20210101000101"
"197","197","QUESO CHEDAR SPALEN BARRA ","QUESO CHEDAR SPALEN BARRA ","no","100","1","0","2880","1","123456985","1","1","no","no","1","no","20210101000101","20210101000101"
"198","198","QUESO CHEDAR SPALEN SACHET","QUESO CHEDAR SPALEN SACHET","no","100","1","0","2150","1","123456986","1","1","no","no","1","no","20210101000101","20210101000101"
"199","199","QUESO CREMA SACHET MILKAUT x 35 kg ","QUESO CREMA SACHET MILKAUT x 35 kg ","no","100","1","0","2390","1","123456987","1","1","no","no","1","no","20210101000101","20210101000101"
"200","200","QUESO DE CERDO 190 x kg","QUESO DE CERDO 190 x kg","no","100","1","0","490","1","123456988","1","1","no","no","1","no","20210101000101","20210101000101"
"201","201","QUESO FINLANDIA CLASICO SACHET x 2 kg","QUESO FINLANDIA CLASICO SACHET x 2 kg","no","100","1","0","2000","1","123456989","1","1","no","no","1","no","20210101000101","20210101000101"
"202","202","QUESO PROVOLONE","QUESO PROVOLONE","no","100","1","0","900","1","123456990","1","1","no","no","1","no","20210101000101","20210101000101"
"203","203","QUESO ROMANITO x Kg","QUESO ROMANITO x Kg","no","100","1","0","1000","1","123456991","1","1","no","no","1","no","20210101000101","20210101000101"
"204","204","QUESO SARDO SEMI DURO ","QUESO SARDO SEMI DURO ","no","100","1","0","1000","1","123456992","1","1","no","no","1","no","20210101000101","20210101000101"
"205","205","RICOTTA ENTERA MARIMIL x Kg","RICOTTA ENTERA MARIMIL x Kg","no","100","1","0","250","1","123456993","1","1","no","no","1","no","20210101000101","20210101000101"
"206","206","SAL FINA  DOS ANCLAS x 12 unid","SAL FINA  DOS ANCLAS x 12 unid","no","100","1","0","600","1","123456994","1","1","no","no","1","no","20210101000101","20210101000101"
"207","207","SAL FINA x 500 grs x 30 Unid","SAL FINA x 500 grs x 30 Unid","no","100","1","0","1900","1","123456995","1","1","no","no","1","no","20210101000101","20210101000101"
"208","208","SAL GRUESA x 1Kg x 12 Unid","SAL GRUESA x 1Kg x 12 Unid","no","100","1","0","1050","1","123456996","1","1","no","no","1","no","20210101000101","20210101000101"
"209","209","SAL MAROLIO PACK X 12 x 500 gr","SAL MAROLIO PACK X 12 x 500 gr","no","100","1","0","540","1","123456997","1","1","no","no","1","no","20210101000101","20210101000101"
"210","210","SAL x 25 kg ENTREFINA ","SAL x 25 kg ENTREFINA ","no","100","1","0","1000","1","123456998","1","1","no","no","1","no","20210101000101","20210101000101"
"211","211","SAL x 25 Kg FINA","SAL x 25 Kg FINA","no","100","1","0","1100","1","123456999","1","1","no","no","1","no","20210101000101","20210101000101"
"212","212","SALAME ESPAÑOL ","SALAME ESPAÑOL ","no","100","1","0","1250","1","123457000","1","1","no","no","1","no","20210101000101","20210101000101"
"213","213","SALAME MILAN APETECE 190 x kg","SALAME MILAN APETECE 190 x kg","no","100","1","0","1100","1","123457001","1","1","no","no","1","no","20210101000101","20210101000101"
"214","214","SALAME MILAN LUVIANKA x Kg","SALAME MILAN LUVIANKA x Kg","no","100","1","0","830","1","123457002","1","1","no","no","1","no","20210101000101","20210101000101"
"215","215","SALAMIN P/GRUESO/FINO/ CANDELARIO 190 x Kg","SALAMIN P/GRUESO/FINO/ CANDELARIO 190 x Kg","no","100","1","0","1380","1","123457003","1","1","no","no","1","no","20210101000101","20210101000101"
"216","216","SALCHICHON Prim / jamon LUVIANKA x kg","SALCHICHON Prim / jamon LUVIANKA x kg","no","100","1","0","400","1","123457004","1","1","no","no","1","no","20210101000101","20210101000101"
"217","217","SEMOLIN CENTRAL NORTE PREMIUM x 25 kg","SEMOLIN CENTRAL NORTE PREMIUM x 25 kg","no","100","1","0","3730","1","123457005","1","1","no","no","1","no","20210101000101","20210101000101"
"218","218","SNACK CHISITO PEIPO x 400 gr","SNACK CHISITO PEIPO x 400 gr","no","100","1","0","185","1","123457006","1","1","no","no","1","no","20210101000101","20210101000101"
"219","219","SNACK MANI SALADO PELADO PEIPO  x 800 gr","SNACK MANI SALADO PELADO PEIPO  x 800 gr","no","100","1","0","450","1","123457007","1","1","no","no","1","no","20210101000101","20210101000101"
"220","220","SNACK NACHOS MACRITAS x 250 gr","SNACK NACHOS MACRITAS x 250 gr","no","100","1","0","295","1","123457008","1","1","no","no","1","no","20210101000101","20210101000101"
"221","221","SNACK PALITO SALADO PEIPO x 800 gr","SNACK PALITO SALADO PEIPO x 800 gr","no","100","1","0","415","1","123457009","1","1","no","no","1","no","20210101000101","20210101000101"
"222","222","SNACK PAPA FRITA PEIPO x 500 gr","SNACK PAPA FRITA PEIPO x 500 gr","no","100","1","0","480","1","123457010","1","1","no","no","1","no","20210101000101","20210101000101"
"223","223","SNACK PAPAS PAY x 500 gr ","SNACK PAPAS PAY x 500 gr ","no","100","1","0","460","1","123457011","1","1","no","no","1","no","20210101000101","20210101000101"
"224","224","TAPAS IMPASTARE P/EMP  x 60 N°12","TAPAS IMPASTARE P/EMP  x 60 N°12","no","100","1","0","540","1","123457012","1","1","no","no","1","no","20210101000101","20210101000101"
"225","225","TAPAS IMPASTARE P/EMP  x 60 N°13","TAPAS IMPASTARE P/EMP  x 60 N°13","no","100","1","0","570","1","123457013","1","1","no","no","1","no","20210101000101","20210101000101"
"226","226","TAPAS IMPASTARE P/EMP  x 60 N°14","TAPAS IMPASTARE P/EMP  x 60 N°14","no","100","1","0","600","1","123457014","1","1","no","no","1","no","20210101000101","20210101000101"
"227","227","TAPAS IMPASTARE P/EMP HOJALDRE x 60 Nº14","TAPAS IMPASTARE P/EMP HOJALDRE x 60 Nº14","no","100","1","0","660","1","123457015","1","1","no","no","1","no","20210101000101","20210101000101"
"228","228","TAPAS LA RIOJANA  PASC  N°42 x 3Par","TAPAS LA RIOJANA  PASC  N°42 x 3Par","no","100","1","0","540","1","123457016","1","1","no","no","1","no","20210101000101","20210101000101"
"229","229","TAPAS MOSTACHO P/EMP FAMILIAR","TAPAS MOSTACHO P/EMP FAMILIAR","no","100","1","0","110","1","123457017","1","1","no","no","1","no","20210101000101","20210101000101"
"230","230","TAPAS MOSTACHO P/EMP COPETIN","TAPAS MOSTACHO P/EMP COPETIN","no","100","1","0","120","1","123457018","1","1","no","no","1","no","20210101000101","20210101000101"
"231","231","TAPAS LA RIOJANA PASC N°32","TAPAS LA RIOJANA PASC N°32","no","100","1","0","145","1","123457019","1","1","no","no","1","no","20210101000101","20210101000101"
"232","232","TAPAS LA RIOJANA PASC CHICA x 2Par","TAPAS LA RIOJANA PASC CHICA x 2Par","no","100","1","0","195","1","123457020","1","1","no","no","1","no","20210101000101","20210101000101"
"233","233","TAPAS MOSTACHO P/EMP FATAY ","TAPAS MOSTACHO P/EMP FATAY ","no","100","1","0","264","1","123457021","1","1","no","no","1","no","20210101000101","20210101000101"
"234","234","TAPAS MOSTACHO P/EMP 1/2 Nª 12","TAPAS MOSTACHO P/EMP 1/2 Nª 12","no","100","1","0","270","1","123457022","1","1","no","no","1","no","20210101000101","20210101000101"
"235","235","TAPAS MOSTACHO P/EMP 1/2 Nº 13","TAPAS MOSTACHO P/EMP 1/2 Nº 13","no","100","1","0","273","1","123457023","1","1","no","no","1","no","20210101000101","20210101000101"
"236","236","TAPAS MOSTACHO P/EMP 1/2 N°14 ","TAPAS MOSTACHO P/EMP 1/2 N°14 ","no","100","1","0","276","1","123457024","1","1","no","no","1","no","20210101000101","20210101000101"
"237","237","TAPAS LA RIOJANA P/EMP x 24 N°16","TAPAS LA RIOJANA P/EMP x 24 N°16","no","100","1","0","295","1","123457025","1","1","no","no","1","no","20210101000101","20210101000101"
"238","238","TAPAS MOSTACHO PASTELITO x 24","TAPAS MOSTACHO PASTELITO x 24","no","100","1","0","120","1","123457026","1","1","no","no","1","no","20210101000101","20210101000101"
"239","239","TAPAS PASCUALINA DON CARLO CHICA","TAPAS PASCUALINA DON CARLO CHICA","no","100","1","0","216","1","123457027","1","1","no","no","1","no","20210101000101","20210101000101"
"240","240","TAPAS PASCUALINA DON CARLO GRANDE","TAPAS PASCUALINA DON CARLO GRANDE","no","100","1","0","120","1","123457028","1","1","no","no","1","no","20210101000101","20210101000101"
"241","241","TAPAS PASCUALOTA MOSTACHO Nª40","TAPAS PASCUALOTA MOSTACHO Nª40","no","100","1","0","120","1","123457029","1","1","no","no","1","no","20210101000101","20210101000101"
"242","242","TOMATE BIDON x 10Lts","TOMATE BIDON x 10Lts","no","100","1","0","580","1","123457030","1","1","no","no","1","no","20210101000101","20210101000101"
"243","243","TOMATE LATA PERITA x 3 Kg CORPER ","TOMATE LATA PERITA x 3 Kg CORPER ","no","100","1","0","675","1","123457031","1","1","no","no","1","no","20210101000101","20210101000101"
"244","244","TOMATE LATA x 8 Kg CAYFAR","TOMATE LATA x 8 Kg CAYFAR","no","100","1","0","1040","1","123457032","1","1","no","no","1","no","20210101000101","20210101000101"
"245","245","TOMATE LATA x 8 Kg CORPER ","TOMATE LATA x 8 Kg CORPER ","no","100","1","0","1000","1","123457033","1","1","no","no","1","no","20210101000101","20210101000101"
"246","246","TOMATE PURE x 520gr x 12unid","TOMATE PURE x 520gr x 12unid","no","100","1","0","800","1","123457034","1","1","no","no","1","no","20210101000101","20210101000101"
"247","247","TOMATE SACHET x 2 Kg CAJA x 4 unid","TOMATE SACHET x 2 Kg CAJA x 4 unid","no","100","1","0","900","1","123457035","1","1","no","no","1","no","20210101000101","20210101000101"
"248","248","TOMATE VIDRIO x 1 Kg","TOMATE VIDRIO x 1 Kg","no","100","1","0","210","1","123457036","1","1","no","no","1","no","20210101000101","20210101000101"
"249","249","VINAGRE DE ALCOHOL  MENOYO x 5 Ltrs","VINAGRE DE ALCOHOL  MENOYO x 5 Ltrs","no","100","1","0","510","1","123457037","1","1","no","no","1","no","20210101000101","20210101000101"
"250","250","VINAGRE DE ALCOHOL SILVA BIDON x 5 lt","VINAGRE DE ALCOHOL SILVA BIDON x 5 lt","no","100","1","0","360","1","123457038","1","1","no","no","1","no","20210101000101","20210101000101"
"251","251","VINAGRE MANZANA MENOYO  x 1 lt","VINAGRE MANZANA MENOYO  x 1 lt","no","100","1","0","165","1","123457039","1","1","no","no","1","no","20210101000101","20210101000101"
"252","252","SALSA BARBACOA CEPERA  x 1 Ltr","SALSA BARBACOA CEPERA  x 1 Ltr","no","100","1","0","460","1","123457040","1","1","no","no","1","no","20210101000101","20210101000101"
"253","253","SALSA DE SOJA CEPERA x 1 ltr","SALSA DE SOJA CEPERA x 1 ltr","no","100","1","0","356","1","123457041","1","1","no","no","1","no","20210101000101","20210101000101"
"254","254","SALSA DE SOJA HEI-MEN BIDON x 5 lt","SALSA DE SOJA HEI-MEN BIDON x 5 lt","no","100","1","0","950","1","123457042","1","1","no","no","1","no","20210101000101","20210101000101"
"255","255","SALSA DE SOJA Tradicional  x 500 CC LA PARMESA","SALSA DE SOJA Tradicional  x 500 CC LA PARMESA","no","100","1","0","150","1","123457043","1","1","no","no","1","no","20210101000101","20210101000101"
"256","256","SALSA PICANTE ROJA LA PARMESANA x 2 Lts","SALSA PICANTE ROJA LA PARMESANA x 2 Lts","no","100","1","0","800","1","123457044","1","1","no","no","1","no","20210101000101","20210101000101"
"257","257","SALSA PICANTE VERDE LA PARMESANA  x 2 Lts","SALSA PICANTE VERDE LA PARMESANA  x 2 Lts","no","100","1","0","800","1","123457045","1","1","no","no","1","no","20210101000101","20210101000101"
"258","258","SALSA INGLESA LA PARMESANA  x 2 Lts","SALSA INGLESA LA PARMESANA  x 2 Lts","no","100","1","0","800","1","123457046","1","1","no","no","1","no","20210101000101","20210101000101"
"259","259","SALSA BARBACOA LA PARMESANA  x 2 Lts","SALSA BARBACOA LA PARMESANA  x 2 Lts","no","100","1","0","800","1","123457047","1","1","no","no","1","no","20210101000101","20210101000101"
"260","260","HUMO LIQUIDO LA  PARMESANA x 2 Lts","HUMO LIQUIDO LA  PARMESANA x 2 Lts","no","100","1","0","1000","1","123457048","1","1","no","no","1","no","20210101000101","20210101000101"
"261","261","SALSA BARBACOA TAU ","SALSA BARBACOA TAU ","no","100","1","0","410","1","123457049","1","1","no","no","1","no","20210101000101","20210101000101"
"262","262","ESPINACA EN POLVO x 1 kg","ESPINACA EN POLVO x 1 kg","no","100","1","0","1320","1","123457050","1","1","no","no","1","no","20210101000101","20210101000101"
"263","263","ESPINACA EN ESCAMAS x 2 kg ","ESPINACA EN ESCAMAS x 2 kg ","no","100","1","0","1400","1","123457051","1","1","no","no","1","no","20210101000101","20210101000101"
"264","264","GELATINA S/SABOR x 500 gr","GELATINA S/SABOR x 500 gr","no","100","1","0","1200","1","123457052","1","1","no","no","1","no","20210101000101","20210101000101"
"265","265","INT. CHORIZO / HAMBURG  PLUS x 5 kg","INT. CHORIZO / HAMBURG  PLUS x 5 kg","no","100","1","0","1860","1","123457053","1","1","no","no","1","no","20210101000101","20210101000101"
"266","266","INT. CHORIZO / HAMBURG PLUS x 1 kg","INT. CHORIZO / HAMBURG PLUS x 1 kg","no","100","1","0","400","1","123457054","1","1","no","no","1","no","20210101000101","20210101000101"
"267","267","LAUREL HOJAS x 1 kg","LAUREL HOJAS x 1 kg","no","100","1","0","760","1","123457055","1","1","no","no","1","no","20210101000101","20210101000101"
"268","268","MIX SEMILLAS x 1 kg","MIX SEMILLAS x 1 kg","no","100","1","0","650","1","123457056","1","1","no","no","1","no","20210101000101","20210101000101"
"269","269","MORRON EN POLVO x 1 kg","MORRON EN POLVO x 1 kg","no","100","1","0","655","1","123457057","1","1","no","no","1","no","20210101000101","20210101000101"
"270","270","NUEZ MOSCADA x 1 kg ","NUEZ MOSCADA x 1 kg ","no","100","1","0","2000","1","123457058","1","1","no","no","1","no","20210101000101","20210101000101"
"271","271","OREGANO x 1 kg","OREGANO x 1 kg","no","100","1","0","800","1","123457059","1","1","no","no","1","no","20210101000101","20210101000101"
"272","272","OVO PLUS x 1 kg ","OVO PLUS x 1 kg ","no","100","1","0","560","1","123457060","1","1","no","no","1","no","20210101000101","20210101000101"
"273","273","PEREJIL x 1 kg","PEREJIL x 1 kg","no","100","1","0","750","1","123457061","1","1","no","no","1","no","20210101000101","20210101000101"
"274","274","PIMENTON AHUMADO x 1 kg ","PIMENTON AHUMADO x 1 kg ","no","100","1","0","750","1","123457062","1","1","no","no","1","no","20210101000101","20210101000101"
"275","275","PIMENTON EXTRA x 1 kg ","PIMENTON EXTRA x 1 kg ","no","100","1","0","700","1","123457063","1","1","no","no","1","no","20210101000101","20210101000101"
"276","276","PIMIENTA BLANCA EXTRA x 1 kg","PIMIENTA BLANCA EXTRA x 1 kg","no","100","1","0","670","1","123457064","1","1","no","no","1","no","20210101000101","20210101000101"
"277","277","PIMIENTA NEGRA  MOLIDA  x 1 kg","PIMIENTA NEGRA  MOLIDA  x 1 kg","no","100","1","0","1060","1","123457065","1","1","no","no","1","no","20210101000101","20210101000101"
"278","278","PIMIENTA NEGRA GRANO  x 1 kg","PIMIENTA NEGRA GRANO  x 1 kg","no","100","1","0","1160","1","123457066","1","1","no","no","1","no","20210101000101","20210101000101"
"279","279","PROVENZAL x 1 kg","PROVENZAL x 1 kg","no","100","1","0","680","1","123457067","1","1","no","no","1","no","20210101000101","20210101000101"
"280","280","ROMERO x 1 kg","ROMERO x 1 kg","no","100","1","0","780","1","123457068","1","1","no","no","1","no","20210101000101","20210101000101"
"281","281","TOMILLO x 1 kg","TOMILLO x 1 kg","no","100","1","0","770","1","123457069","1","1","no","no","1","no","20210101000101","20210101000101"
"282","282","ZAPALLO POLVO x 2kg","ZAPALLO POLVO x 2kg","no","100","1","0","1820","1","123457070","1","1","no","no","1","no","20210101000101","20210101000101"
"283","283","HAMBURGUES KANDY x 40","HAMBURGUES KANDY x 40","no","100","1","0","1500","1","123457071","1","1","no","no","1","no","20210101000101","20210101000101"
"284","284","DULCE DE LECHE LOS MORITANES x 10 kg","DULCE DE LECHE LOS MORITANES x 10 kg","no","100","1","0","2660","1","123457072","1","1","no","no","1","no","20210101000101","20210101000101"
"285","285","DULCE DE MEMBRILLO CAJA CAYFAR x 5kg ","DULCE DE MEMBRILLO CAJA CAYFAR x 5kg ","no","100","1","0","920","1","123457073","1","1","no","no","1","no","20210101000101","20210101000101"
"286","286","DULCE DE MEMBRILLO LATA CAYFAR x 5kg","DULCE DE MEMBRILLO LATA CAYFAR x 5kg","no","100","1","0","1180","1","123457074","1","1","no","no","1","no","20210101000101","20210101000101"
"287","287","DURAZNO x  800 g","DURAZNO x  800 g","no","100","1","0","335","1","123457075","1","1","no","no","1","no","20210101000101","20210101000101"
"288","288","ESCENCIA VAINILLA  CIRCE x 1 lts","ESCENCIA VAINILLA  CIRCE x 1 lts","no","100","1","0","220","1","123457076","1","1","no","no","1","no","20210101000101","20210101000101"
"289","289","FLAN EMTH 500 gr","FLAN EMTH 500 gr","no","100","1","0","300","1","123457077","1","1","no","no","1","no","20210101000101","20210101000101"
"290","290","GELATINA SIN SABOR DEWEY x 1 kg","GELATINA SIN SABOR DEWEY x 1 kg","no","100","1","0","2290","1","123457078","1","1","no","no","1","no","20210101000101","20210101000101"
"291","291","GRANELA x 1 kg","GRANELA x 1 kg","no","100","1","0","400","1","123457079","1","1","no","no","1","no","20210101000101","20210101000101"
"292","292","GRASA GORGRAS PRIMER JUGO ","GRASA GORGRAS PRIMER JUGO ","no","100","1","0","6240","1","123457080","1","1","no","no","1","no","20210101000101","20210101000101"
"293","293","HUESITO FRUTAL BL x kg","HUESITO FRUTAL BL x kg","no","100","1","0","370","1","123457081","1","1","no","no","1","no","20210101000101","20210101000101"
"294","294","JALEA BARY x 10 kg","JALEA BARY x 10 kg","no","100","1","0","1340","1","123457082","1","1","no","no","1","no","20210101000101","20210101000101"
"295","295","LECHE LARGA VIDA MELINCUE  PACK x 8","LECHE LARGA VIDA MELINCUE  PACK x 8","no","100","1","0","990","1","123457083","1","1","no","no","1","no","20210101000101","20210101000101"
"296","296","LECHE LARGA VIDA MILKAUT PACK x 12 ","LECHE LARGA VIDA MILKAUT PACK x 12 ","no","100","1","0","1530","1","123457084","1","1","no","no","1","no","20210101000101","20210101000101"
"297","297","LECHE LARGA VIDA SUIPACHENSE PACK x 12","LECHE LARGA VIDA SUIPACHENSE PACK x 12","no","100","1","0","1240","1","123457085","1","1","no","no","1","no","20210101000101","20210101000101"
"298","298","LENTEJAS DE CHOCO ROCKLETS x 1 kg","LENTEJAS DE CHOCO ROCKLETS x 1 kg","no","100","1","0","1130","1","123457086","1","1","no","no","1","no","20210101000101","20210101000101"
"299","299","MERENGUE LEDEVIT ","MERENGUE LEDEVIT ","no","100","1","0","1740","1","123457087","1","1","no","no","1","no","20210101000101","20210101000101"
"300","300","MIEL INDISTRIAL x 6 kg","MIEL INDISTRIAL x 6 kg","no","100","1","0","1460","1","123457088","1","1","no","no","1","no","20210101000101","20210101000101"
"301","301","MTK MASA","MTK MASA","no","100","1","0","2680","1","123457089","1","1","no","no","1","no","20210101000101","20210101000101"
"302","302","NUEZ MARIPOSA x 1 kg","NUEZ MARIPOSA x 1 kg","no","100","1","0","1850","1","123457090","1","1","no","no","1","no","20210101000101","20210101000101"
"303","303","NUTELLA x 350 gr","NUTELLA x 350 gr","no","100","1","0","525","1","123457091","1","1","no","no","1","no","20210101000101","20210101000101"
"304","304","PASAS DE UVA x 1 kg","PASAS DE UVA x 1 kg","no","100","1","0","255","1","123457092","1","1","no","no","1","no","20210101000101","20210101000101"
"305","305","POLVO PARA HORNEAR CIRCE x 1 kg ","POLVO PARA HORNEAR CIRCE x 1 kg ","no","100","1","0","700","1","123457093","1","1","no","no","1","no","20210101000101","20210101000101"
"306","306","SALSA DE CHOCOLATE SIROPI CHARLOT x 850 gr","SALSA DE CHOCOLATE SIROPI CHARLOT x 850 gr","no","100","1","0","390","1","123457094","1","1","no","no","1","no","20210101000101","20210101000101"
"307","307","COND AJI MOLIDO x 500 g","COND AJI MOLIDO x 500 g","no","100","1","0","340","1","123457095","1","1","no","no","1","no","20210101000101","20210101000101"
"308","308","COND COMINO x 500 g","COND COMINO x 500 g","no","100","1","0","340","1","123457096","1","1","no","no","1","no","20210101000101","20210101000101"
"309","309","COND NUEZ MOSCADA x  250 g ","COND NUEZ MOSCADA x  250 g ","no","100","1","0","300","1","123457097","1","1","no","no","1","no","20210101000101","20210101000101"
